"subject" "activity" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAcc-min()-X" "tBodyAcc-min()-Y" "tBodyAcc-min()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAcc-min()-X" "tGravityAcc-min()-Y" "tGravityAcc-min()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerk-min()-X" "tBodyAccJerk-min()-Y" "tBodyAccJerk-min()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyro-min()-X" "tBodyGyro-min()-Y" "tBodyGyro-min()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerk-min()-X" "tBodyGyroJerk-min()-Y" "tBodyGyroJerk-min()-Z" "tBodyAccMag-std()" "tBodyAccMag-min()" "tGravityAccMag-std()" "tGravityAccMag-min()" "tBodyAccJerkMag-std()" "tBodyAccJerkMag-min()" "tBodyGyroMag-std()" "tBodyGyroMag-min()" "tBodyGyroJerkMag-std()" "tBodyGyroJerkMag-min()" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-min()-X" "fBodyAcc-min()-Y" "fBodyAcc-min()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-min()-X" "fBodyAccJerk-min()-Y" "fBodyAccJerk-min()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-min()-X" "fBodyGyro-min()-Y" "fBodyGyro-min()-Z" "fBodyAccMag-std()" "fBodyAccMag-min()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-min()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-min()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-min()"
25 "WALKING_DOWNSTAIRS" -0.253756934258621 -0.14054060387069 -0.457972381896552 0.211947489793103 0.122826095515517 0.562009794827586 -0.964470066724138 -0.937816011034483 -0.92619169637931 0.937530761206897 -0.0658464188103448 0.200661412982759 -0.501968387931034 -0.371661522413793 -0.711494695517241 0.545475254482759 0.56774649137931 0.734940507413793 -0.288824754586207 -0.523377914655172 -0.443780454482759 0.310336262758621 0.697476547068966 0.368001678103448 -0.430134387586207 -0.810444542413793 -0.599481997931035 0.463298264482759 0.852464319137931 0.702995885172414 -0.259465249913793 -0.793311146034483 -0.259465249913793 -0.793311146034483 -0.482976929827586 -0.692728340344828 -0.38216092137931 -0.397538894793103 -0.67960595137931 -0.73659698862069 -0.213028874331034 -0.166842375587931 -0.449465441724138 -0.792958220689655 -0.816286195344828 -0.891374955517241 -0.522153341034483 -0.365719830448276 -0.734990064137931 -0.837792806206897 -0.788686076724138 -0.835315645862069 -0.316252107741379 -0.470641125 -0.506738306724138 -0.827712435637931 -0.886646956724138 -0.838030289137931 -0.359437080103448 -0.884395357241379 -0.502224768103448 -0.73571062 -0.423707329706897 -0.842751649482759 -0.693032409137931 -0.859148647586207
26 "WALKING_DOWNSTAIRS" 0.17395384962 -0.011629910112 -0.284807676 0.091600111492 0.02150285076 0.4844266194 -0.9627219918 -0.9354258554 -0.9330817682 0.953572592 -0.07233601642 0.13640610734 -0.128111641206 -0.08640490273602 -0.3793359516 0.25320526016 0.426020638 0.4290347094 -0.33131291446 -0.4734080504 -0.3320502392 0.342880709372 0.6196172942 0.2611641838 -0.170842676616 -0.5471984382 -0.3589516378 0.149832501792 0.5811120872 0.4825479732 0.14700167906 -0.5624704664 0.14700167906 -0.5624704664 -0.111303956316 -0.5133320394 -0.296158291686 -0.51830915542 -0.463140795 -0.5616759142 0.22678384386 -0.078283777824 -0.3466485178 -0.62692387906 -0.7513989684 -0.8461091608 -0.130825898392 -0.061537065488 -0.3967016908 -0.7468179902 -0.72839165088 -0.7844200982 -0.3981998635 -0.4975063388 -0.434482187 -0.8747107102 -0.7913899302 -0.819397625 0.005749436614 -0.8051494316 -0.067941075972 -0.54297107832 -0.39299065312 -0.82972543 -0.4894973794 -0.6651929368
27 "WALKING_DOWNSTAIRS" 0.167407531090909 -0.0979710029522727 -0.240040783340909 0.0453316745159091 0.0418871394318182 0.195379390186818 -0.946975165 -0.934963993181818 -0.920921521590909 0.933635500227273 -0.1582456925 -0.158546529177273 -0.00358338882727273 -0.138528104113636 -0.409310918409091 0.0712065248327273 0.259775447454545 0.259748100218182 -0.363722908386364 -0.481813367954545 -0.257846157386364 0.291371047477273 0.542602822954545 0.228334986318182 -0.493837613409091 -0.459459295681818 -0.307268262272727 0.526284507045455 0.573213821068182 0.431735518818182 0.121176277863636 -0.657445491818182 0.121176277863636 -0.657445491818182 -0.0386367422818182 -0.510847798302273 -0.307952089840909 -0.492116989272727 -0.465807533547727 -0.531578572818182 0.194912716568182 -0.17564706475 -0.303090701863636 -0.648450123613636 -0.792959235 -0.835189260909091 -0.0522811342045455 -0.163243978431818 -0.474755492045455 -0.704949597272727 -0.714058819772727 -0.739756919263636 -0.390968436431818 -0.543033246590909 -0.367816046590909 -0.867351644772727 -0.768461505659091 -0.778753756136364 -0.071212004425 -0.776096915909091 -0.113625944990909 -0.379304522765909 -0.397984195568182 -0.691583128863636 -0.502831373477273 -0.705440450681818
28 "WALKING_DOWNSTAIRS" 0.125712887943478 0.156496646504348 -0.341031811521739 0.0262397284347826 -0.0917020892055652 0.232051143495652 -0.956921542391304 -0.948404212173913 -0.91705975 0.934437504782609 -0.222805772608696 -0.139748824456522 -0.0167652227782609 0.0265530133695652 -0.427053261304348 0.0731181728695652 0.195842241434783 0.392145419130435 -0.268106330991304 -0.259368686847826 -0.307025006304348 0.223695445334783 0.503499610434783 0.326262998804348 -0.16394489726087 -0.424567878478261 -0.336212734130435 0.267548229130435 0.558733056521739 0.497559572826087 0.135465563932609 -0.699193861956522 0.135465563932609 -0.699193861956522 -0.0418872609934783 -0.511747507173913 -0.22448414468913 -0.371304870208696 -0.407132335434783 -0.528523670652174 0.137797082826087 0.065301199843913 -0.416940283043478 -0.509258700934783 -0.70634317595 -0.852627304347826 -0.0980112293695652 -0.00175391954565217 -0.48848835173913 -0.626681498521739 -0.648139541913043 -0.704522976086957 -0.345453346086957 -0.293108364565217 -0.416505886304348 -0.824961654565217 -0.74988009326087 -0.801247198913044 -0.074058597676087 -0.736180944565217 -0.0883598523695652 -0.543899866195652 -0.362903836717391 -0.762879097608696 -0.464722244347826 -0.6233296481
29 "WALKING_DOWNSTAIRS" 0.167383602458333 -0.12246346700625 -0.223177999879167 0.00942096947916667 0.0266817231291667 0.300291318083333 -0.9417361925 -0.91390306375 -0.869300904791667 0.949448884166667 -0.0756975349375 0.0588265621252083 -0.023952574044375 -0.07734083835625 -0.478764185 0.173639520020833 0.266789966791667 0.408391345208333 -0.282077257508333 -0.390460137708333 -0.311122615416667 0.214237172291667 0.629416259583333 0.171425885125 -0.347807556958333 -0.693469035833333 -0.379769406458333 0.293652069041667 0.756648175833333 0.5269008 0.1344811501875 -0.611163424583333 0.1344811501875 -0.611163424583333 -0.0307693372041667 -0.495886847625 -0.26740979843125 -0.374003572854167 -0.59705704875 -0.656403985416667 0.187438624270833 -0.239349053641667 -0.262073242045833 -0.605751838770833 -0.731551003614583 -0.810399372291667 -0.0986379156229167 -0.120381521220833 -0.547320886875 -0.667202135208333 -0.664170525583333 -0.758838324583333 -0.319123137947917 -0.354872689583333 -0.416165845833333 -0.865455417291667 -0.818927989791667 -0.820072315 -0.0330868111229167 -0.79868318125 -0.0797714324854167 -0.419580547410417 -0.323024575098542 -0.819130285208333 -0.626675982083333 -0.759430986041667
30 "WALKING_DOWNSTAIRS" -0.0577703163548387 -0.0272628077709677 -0.217275690290323 0.18899848283871 -0.0260919913483871 0.290786255645161 -0.958890388709677 -0.918678752419355 -0.87766706 0.962711611612903 -0.123101376322581 0.000837536116129032 -0.226643901120968 -0.194656096556452 -0.467070153387097 0.27333520683871 0.358682880645161 0.369505779258064 -0.265923160895161 -0.285392416354839 -0.29537036283871 0.242391475583871 0.557510244193548 0.082903672166129 -0.542764507096774 -0.613796303064516 -0.498882854032258 0.591029897483871 0.676165192903226 0.617693280806452 -0.0135771208822581 -0.561225540874194 -0.0135771208822581 -0.561225540874194 -0.125283184512903 -0.640630760967742 -0.208267542032258 -0.341879264575645 -0.617662073548387 -0.641866191379032 -0.0405257091567742 -0.0934682613774194 -0.257393372287097 -0.700478347274194 -0.762305559225806 -0.821280876129032 -0.289802729403226 -0.217432019258065 -0.535515048387097 -0.748252351116129 -0.745313529532258 -0.78948482583871 -0.278386596338226 -0.255732054951613 -0.371541476129032 -0.864542613870968 -0.783509705290323 -0.843686683709677 -0.178535173268548 -0.795281305967742 -0.133124304612577 -0.597933863580645 -0.252361882572581 -0.773056013177419 -0.645503942419355 -0.77195636516129
1 "WALKING_UPSTAIRS" -0.35470802509434 -0.00232026501698113 -0.0194792388471698 0.238182436509434 0.143961002516981 0.441553928867925 -0.956367027924528 -0.952849233207547 -0.912379410377358 0.89811253754717 -0.343993198679245 -0.0944078061132076 -0.446843887735849 -0.378274426037736 -0.706593530943396 0.31241886509434 0.486060917924528 0.701388245849057 -0.544871104528302 0.00410518379811321 -0.50716867490566 0.585405535849057 0.371937819320755 0.421515888377358 -0.614786508490566 -0.601696656226415 -0.606332002264151 0.674438256415094 0.707645739433962 0.696347023018868 -0.324970929245283 -0.766684412830189 -0.324970929245283 -0.766684412830189 -0.478991622075472 -0.598294350188679 -0.14861931805283 -0.541697763669811 -0.648553044339623 -0.60388198754717 -0.337428188679245 0.0217695106566038 0.0859565543849057 -0.770928005849057 -0.794778046981132 -0.897686123396226 -0.461907025849057 -0.381777065283019 -0.726040200754717 -0.855511307169811 -0.821401507924528 -0.872430624716981 -0.565892490754717 0.151538905566038 -0.57170784 -0.900638663396226 -0.824147331 -0.886761943962264 -0.416260101509434 -0.879511560377358 -0.533059853773585 -0.689640884716981 -0.182985518264151 -0.826960040320755 -0.693930521509434 -0.782205106981132
2 "WALKING_UPSTAIRS" -0.304376406458333 0.108027279889583 -0.112121021220833 0.247447674729167 0.001831594125 0.166133309816667 -0.934407739791667 -0.92376745375 -0.878004056875 0.788772288958333 -0.406181630208333 -0.219679083270833 -0.276121886479167 -0.185648954220833 -0.5737463525 -0.0631217678125 0.413266167433333 0.523722060208333 -0.439253058958333 -0.466298336666667 -0.163995791679167 0.326201902125 0.619115752916667 0.28210755425 -0.464854363125 -0.645491337708333 -0.467595961041667 0.443668553958333 0.711504738541667 0.600514979791667 -0.205977045295833 -0.62540558625 -0.205977045295833 -0.62540558625 -0.21738939458125 -0.53299295875 -0.377532167604167 -0.447090845 -0.597291719166667 -0.632349750208333 -0.320582414375 0.0848802791083333 -0.09454497643125 -0.789166373333333 -0.766446103125 -0.838663185208333 -0.365415441458333 -0.243554146666667 -0.625090981458333 -0.735091403958333 -0.749753031666667 -0.782700681875 -0.476358845625 -0.459758488958333 -0.218072471479167 -0.870171726458333 -0.854121095 -0.843385884583333 -0.36672824375 -0.758842340208333 -0.2604238389625 -0.663165408333333 -0.438620401875 -0.815760564583333 -0.621820202916667 -0.732362550416667
3 "WALKING_UPSTAIRS" -0.313123437627119 0.0116280813372881 -0.369754604067797 0.223084863681356 0.0365125157364407 0.524622058305085 -0.944040819322034 -0.909825953898305 -0.909469675084746 0.886007230847458 -0.374559464576271 -0.182930901355932 -0.458364616949153 -0.251680364540678 -0.708551711864407 0.460959686101695 0.375518300697119 0.667589612881356 -0.456039262525424 -0.582742845932203 -0.492327305084746 0.490130603728814 0.648509697627119 0.40886528438983 -0.507270757966102 -0.775774143389831 -0.573433947627119 0.515997571525424 0.817271959152542 0.734985771864407 -0.333597432542373 -0.751837831016949 -0.333597432542373 -0.751837831016949 -0.439020591694915 -0.652325363898305 -0.408886653186441 -0.649076392542373 -0.718028040338983 -0.685082396440678 -0.285333024050847 -0.00803987529661017 -0.350797226271186 -0.805419433898305 -0.804861888135593 -0.906048286440678 -0.486446509661017 -0.268191523644068 -0.738705863898305 -0.80215119779661 -0.748904637457627 -0.819892130508475 -0.484820991355932 -0.556045947118644 -0.561097649661017 -0.858929545932203 -0.89784780559322 -0.886788050508475 -0.447994369152542 -0.866272412711864 -0.48060920220339 -0.699273882881356 -0.445181802430508 -0.883139580677966 -0.740033436271186 -0.82307702559322
4 "WALKING_UPSTAIRS" -0.204933042903846 -0.0666899105180769 -0.372137777692308 0.138761992942308 0.0745232387725 0.588500282307692 -0.958495235576923 -0.923376019038462 -0.919619453269231 0.949911080192308 -0.2232467125 0.0686949380769231 -0.380488027307692 -0.281543175326923 -0.726495311923077 0.321607093461538 0.444708570690385 0.706299223653846 -0.454431043269231 -0.551185569230769 -0.360811047884615 0.420224410769231 0.695108967115385 0.368986417692308 -0.533666803846154 -0.840722752692308 -0.556236584807692 0.592657463269231 0.875997963269231 0.613030348653846 -0.212012300480769 -0.743380806153846 -0.212012300480769 -0.743380806153846 -0.437261477884615 -0.572512823846154 -0.510974134423077 -0.304651934292308 -0.755270457692308 -0.729067884423077 -0.173217219014423 -0.101434446040385 -0.345109817692308 -0.755889005769231 -0.7527523 -0.867517120576923 -0.396762584807692 -0.314525030788462 -0.762772175 -0.826514475576923 -0.720454501903846 -0.841160000576923 -0.483548693461538 -0.489824279230769 -0.424533512307692 -0.873771926153846 -0.899763783269231 -0.865505424615385 -0.301005898461538 -0.857104675 -0.497324087307692 -0.639872321153846 -0.552489628846154 -0.881067215961538 -0.794209483076923 -0.843948493653846
5 "WALKING_UPSTAIRS" -0.0457237779851064 0.185022459476596 -0.308938978787234 0.0813915649085106 -0.0147994226212766 0.431426511276596 -0.95357996893617 -0.900511719787234 -0.92141958 0.941260237234043 -0.260124516595745 -0.0421517838085106 -0.223896564340426 -0.125026612744681 -0.63836903212766 0.110005757638298 0.326958461489362 0.645342714255319 -0.443342262340426 -0.440345826382979 -0.26545133312766 0.454335435957447 0.596234750638298 0.240153240229787 -0.305245202489362 -0.631822048297872 -0.282154378489362 0.432556023617021 0.688636382553191 0.37117369787234 -0.136736383765957 -0.642064217446809 -0.136736383765957 -0.642064217446809 -0.310186545957447 -0.376258963265957 -0.354687870212766 -0.55758514 -0.557988065531915 -0.514250156191489 -0.00473819670425532 0.165037631180851 -0.28925665906383 -0.680401326382979 -0.727448232978723 -0.873080768297872 -0.22532784293617 -0.105311152804255 -0.668825711276596 -0.763942306808511 -0.722705503742553 -0.804980121914894 -0.501685580212766 -0.403486393191489 -0.380378006808511 -0.865047340638298 -0.887021135744681 -0.736698108510638 -0.254091927148936 -0.815704156382979 -0.378616675957447 -0.628109328085106 -0.440445051914894 -0.84725683212766 -0.572485019787234 -0.729537492765957
6 "WALKING_UPSTAIRS" -0.0501350188513725 0.189276117327451 -0.353519514896078 0.139452278392157 -0.111621121635294 0.411795619098039 -0.959399425098039 -0.912900683137255 -0.906196352156863 0.919641298627451 -0.331891138627451 -0.039829018235098 -0.180301156098039 -0.0413994646723529 -0.560830688235294 0.0102860678588235 0.199690390431373 0.566200844313726 -0.321973723647059 -0.315799901607843 -0.18390018167451 0.241476917686275 0.470694457254902 0.300923578431373 -0.186763293747059 -0.486494120980392 -0.170814790834118 0.314755423176471 0.581533797607843 0.295759970994118 -0.0791508842176471 -0.574202871960784 -0.0791508842176471 -0.574202871960784 -0.169970363039216 -0.536085287568627 -0.199893710196078 -0.487476781607843 -0.440079851313725 -0.450953919372549 -0.0211335627276471 0.159123777172549 -0.36587418445098 -0.752225773921569 -0.768644357352941 -0.901347431568628 -0.186815074235294 -0.0169811409705882 -0.571673957058824 -0.739896081568627 -0.644907205235294 -0.797669906666667 -0.390248128039216 -0.31361857145098 -0.309998085098039 -0.817226765294118 -0.752977334313725 -0.826717648627451 -0.222161433666667 -0.786483821876471 -0.177734840922353 -0.612837252411765 -0.318173892545098 -0.790131615882353 -0.455937719019608 -0.710126464313726
7 "WALKING_UPSTAIRS" -0.29487297445098 -0.32616002254902 -0.145665025639216 0.352567045294118 0.270099990980392 0.243413793764706 -0.932823053333333 -0.939774255490196 -0.881675909607843 0.818592822941177 -0.226952792352941 -0.427226985882353 -0.415153115882353 -0.519897595686274 -0.60780843627451 0.294456080137255 0.601931826078431 0.564275772352941 -0.363853236862745 -0.572996820784314 -0.348980051411765 0.338049558294118 0.639765069607843 0.377979723882353 -0.616812659215686 -0.671243739607843 -0.682184175686275 0.550290469019608 0.765456629607843 0.760171430392157 -0.33474460745098 -0.708545217647059 -0.33474460745098 -0.708545217647059 -0.471265710980392 -0.666678674509804 -0.418144852156863 -0.462826305176471 -0.67642807254902 -0.719848634509804 -0.279870086215686 -0.341025552941176 -0.124912269443137 -0.723023538039216 -0.868268309803922 -0.830552598823529 -0.426974025686275 -0.53419130254902 -0.631919608823529 -0.81771409372549 -0.811962727254902 -0.796564585882353 -0.368636961470588 -0.579964614705882 -0.393062890647059 -0.863960747843137 -0.840221283921569 -0.821400151176471 -0.415307106666667 -0.871085406078431 -0.497441363137255 -0.729636376470588 -0.444994481882353 -0.850451105686274 -0.704090967843137 -0.831031832352941
8 "WALKING_UPSTAIRS" -0.171712174634146 0.348768733170732 0.121187278790244 0.0855697238439024 -0.164466618170732 0.247622493097561 -0.926673287804878 -0.931032068536585 -0.876168930487805 0.856854192926829 -0.280824027560976 -0.219463361114634 -0.186618895268293 -0.0123501104926829 -0.447518179097561 0.0577121067487805 0.272544052463415 0.430562570648781 -0.367428367219512 -0.0666980861414634 0.337526477436585 0.52278030097561 0.431776810487805 -0.163485718192683 -0.40507069195122 -0.424675673414634 -0.430366658780488 0.534121450243902 0.593282749756098 0.477365910487805 -0.227200254219512 -0.637812154634146 -0.227200254219512 -0.637812154634146 -0.228296364146341 -0.30607358604878 -0.109327923829268 -0.132612042668293 -0.493975031707317 -0.534654886585366 -0.175284990170732 0.30540146 0.133766193578049 -0.65808023902439 -0.68692141 -0.757846703902439 -0.24733661795122 -0.0700821464439024 -0.508248316829268 -0.74137608902439 -0.608885484878049 -0.726389876585366 -0.409955580780488 -0.0478802512585366 0.263202878429268 -0.886741184390244 -0.709579234878049 -0.591577416051219 -0.409282851707317 -0.797573101463415 -0.379266499780488 -0.473761384731707 -0.183325647134146 -0.770965716073171 -0.575733290731707 -0.667941296829268
9 "WALKING_UPSTAIRS" -0.36144437755102 -0.302206203816327 -0.253434083542857 0.32761270877551 0.314171851020408 0.406603059102041 -0.954383557142857 -0.901317321632653 -0.89407107877551 0.908893524693878 -0.0408367825714286 -0.288109750816327 -0.335291644693878 -0.586147012244898 -0.647296002040816 0.306379951265306 0.724386778367347 0.619564218571429 -0.343976630734694 -0.400859067959184 -0.138176481058776 0.358531181877551 0.606668558163265 0.300056414653061 -0.660419534285714 -0.708604774693878 -0.65711420122449 0.722454792857143 0.802714935102041 0.769187943469388 -0.400222037142857 -0.719968008571429 -0.400222037142857 -0.719968008571429 -0.445485397959184 -0.680285485306122 -0.425839761428571 -0.0294827146530612 -0.748651255510204 -0.682513843469388 -0.369815777346939 -0.297641062755102 -0.244081808302041 -0.775261007346939 -0.871501873673469 -0.86609500244898 -0.327421989591837 -0.590112916530612 -0.677831082857143 -0.809006484285714 -0.860401430204082 -0.826599998163265 -0.361626377102041 -0.352033091612245 -0.165554554220408 -0.677710426714286 -0.866177160816327 -0.836251537346939 -0.509929461428571 -0.875191685306122 -0.484935752040816 -0.73567125122449 -0.456841325204082 -0.844151385897959 -0.787781590816326 -0.837205656734694
10 "WALKING_UPSTAIRS" -0.161591924234043 -0.00555287692765957 -0.0738744931340426 0.12316613323617 0.190750665034043 0.347838347744681 -0.959216072340425 -0.937039417446809 -0.864745838297872 0.937348127234043 -0.0486233843404255 -0.00717502323276596 -0.187220175510638 -0.177803083425532 -0.607520480212766 -0.0352360339148936 0.359731117148936 0.561214168510638 -0.308534708121277 0.0411724668680851 -0.320509332297872 0.387630332340426 0.437557660638298 0.285722418702128 -0.427291343617021 -0.60462905787234 -0.482244799361702 0.482029897234043 0.71069215212766 0.620699238510638 -0.211537480214383 -0.594446125319149 -0.211537480214383 -0.594446125319149 -0.226010197889362 -0.546410233617021 -0.113062673542979 -0.380300494021277 -0.618272355319149 -0.513064542531915 -0.171957349438298 -0.051628469647234 -0.0342347233914894 -0.644008800723404 -0.760112113404255 -0.831264867659574 -0.247598320858298 -0.202796129097872 -0.662894135319149 -0.729916394893617 -0.752048406595745 -0.747777895957447 -0.34130162006383 0.171735785297872 -0.403822082765957 -0.811787214468085 -0.70865337212766 -0.840604551489362 -0.361437534680851 -0.777461698085106 -0.334365043829787 -0.515211682595745 -0.166969377765957 -0.815094231489362 -0.67129056212766 -0.719986553191489
11 "WALKING_UPSTAIRS" -0.238802959018519 -0.103167501868519 -0.203369399185185 0.215877176833333 0.13191429467037 0.577581789259259 -0.953463105740741 -0.924360832962963 -0.906933171111111 0.895994303333333 -0.332457752037037 0.1235138535 -0.452961683518519 -0.428119229814815 -0.785359167222222 0.388193248296296 0.565037761481481 0.769347626111111 -0.501331630185185 -0.28204453962963 -0.694658851666667 0.521195959259259 0.610001792592593 0.616640306296296 -0.660431336111111 -0.809459436666667 -0.777173388518518 0.711219850555556 0.866692082037037 0.858264137222222 -0.289592148148148 -0.748918696851852 -0.289592148148148 -0.748918696851852 -0.490485807222222 -0.706508227222222 -0.377909862407407 -0.51969830812963 -0.80112703962963 -0.78256416962963 -0.198733655611111 -0.0885048145574074 -0.113701770190741 -0.747115919259259 -0.829392726666667 -0.899331839259259 -0.458255021296296 -0.437276328518518 -0.803845087037037 -0.815264871481482 -0.807108094444444 -0.90125041462963 -0.517811645740741 -0.153787850538889 -0.729928728518519 -0.850599993148148 -0.883828640925926 -0.924618329444444 -0.376027878888889 -0.830529143148148 -0.513703461481481 -0.743201901888889 -0.381223382777778 -0.865639438518519 -0.822428718888889 -0.900695604444444
12 "WALKING_UPSTAIRS" -0.290149192307692 -0.103818259823077 -0.436697425576923 0.334076085192308 0.124706845394231 0.474750006923077 -0.960246289807692 -0.941378352307692 -0.938071183269231 0.944221703846154 -0.246625307884615 -0.0837970865414346 -0.359856972115385 -0.311328991057692 -0.719336352692308 0.155153420153846 0.412374014115385 0.701300854038462 -0.526659296134615 -0.522949798269231 -0.349614606153846 0.472526939230769 0.669785648076923 0.4014599975 -0.549999188461539 -0.761195612692308 -0.606412096538462 0.558580979615385 0.821047563653846 0.665672319615385 -0.285844036153846 -0.638443003653846 -0.285844036153846 -0.638443003653846 -0.329827968269231 -0.681920932884615 -0.525686949063462 -0.314770698903846 -0.713406712307692 -0.723637518461538 -0.278929748076923 -0.130175559028846 -0.418599992115385 -0.786600840192308 -0.846401037884615 -0.913431150961538 -0.39060122 -0.335926381307692 -0.750114855961538 -0.839391091730769 -0.756615734807692 -0.874406779807692 -0.5604629635 -0.483918390576923 -0.396095719423077 -0.879301989038462 -0.890490881346154 -0.882118315384615 -0.395285130961538 -0.854439164038462 -0.346565141730769 -0.605698006326923 -0.564435086711538 -0.884277270961538 -0.733130764423077 -0.840311276346154
13 "WALKING_UPSTAIRS" -0.296284597454545 0.104470773801818 -0.217210568085455 0.224583899763636 0.0632201915190909 0.371825497563636 -0.946441502363636 -0.922054968727273 -0.910271096181818 0.851338463454545 -0.348067037272727 -0.227086279802 -0.487325539818182 -0.323333932218182 -0.660921263636364 0.381209457745455 0.415368084036364 0.617624685636364 -0.541066687090909 -0.403572169636364 -0.211805111745455 0.456049972363636 0.557113318909091 0.320101005709091 -0.631037584 -0.678805915818182 -0.550880346909091 0.669234786 0.766230778 0.630273674909091 -0.326339622181818 -0.607881338909091 -0.326339622181818 -0.607881338909091 -0.451225931090909 -0.655084703454545 -0.415658606181818 -0.432808142890909 -0.669216383090909 -0.656481354545455 -0.266081292363636 0.114656709636364 -0.184842227972182 -0.765359910181818 -0.794057081454545 -0.855288931272727 -0.514337759454545 -0.319400410981818 -0.689235778909091 -0.793795683454545 -0.741680170545455 -0.828169265272727 -0.562911002545455 -0.364283258727273 -0.272525011818182 -0.889412062 -0.837586152909091 -0.776094418 -0.409065516363636 -0.880080793090909 -0.491090809090909 -0.721109443454545 -0.470770800363636 -0.869208540363636 -0.712261499636364 -0.773829116
14 "WALKING_UPSTAIRS" -0.309396717592593 0.307195533 0.609017879074074 0.160100404557407 -0.0730600620074074 -0.154738891324074 -0.928523640925926 -0.907231431296296 -0.875450819074074 0.689888181296296 -0.320862542407407 -0.524492625925926 -0.368780418888889 -0.336427181240741 -0.327868814314815 0.35777519577037 0.453328907162963 0.264226500333333 -0.454283337592593 0.476518714444444 0.564875818162963 0.511833442037037 0.30876536362963 -0.293866633877778 -0.646611034444444 -0.371479721296296 -0.359816626703704 0.701852190185185 0.517343871407407 0.498063303518519 -0.0197686685018519 -0.657946740925926 -0.0197686685018519 -0.657946740925926 -0.337086266574074 -0.493233253074074 0.299975979851852 -0.054068690747037 -0.485819293703704 -0.420480438111111 -0.304980247962963 0.356072772037037 0.687124163703704 -0.736951254259259 -0.819837804259259 -0.741195956296296 -0.41096787037037 -0.371572473072222 -0.391077873148148 -0.782092277777778 -0.731683883653148 -0.601815098574074 -0.464742933888889 0.646233637037037 0.522454216314815 -0.89775404962963 -0.692744450925926 -0.764887460740741 -0.143253889222222 -0.819698567 -0.409847649281481 -0.644358462222222 0.236659662496296 -0.756557285185185 -0.564964076388889 -0.72351622887037
15 "WALKING_UPSTAIRS" -0.0260971840270833 -0.00406536043541667 -0.379717488104167 0.109134893241667 0.181145028208333 0.558962643125 -0.952562395625 -0.927648821458333 -0.92161847875 0.921197290416667 -0.304414649166667 0.0631133964770833 -0.186944664541667 -0.311861356875 -0.748809454166667 0.0271258790145833 0.494833364791667 0.722536576875 -0.415251317916667 -0.3302332351 -0.477365945208333 0.470482706875 0.579589909791667 0.44144932 -0.525533949791667 -0.763053512083333 -0.657907649166667 0.614021842916667 0.798118292916667 0.750301735 -0.136552217494583 -0.656750171875 -0.136552217494583 -0.656750171875 -0.313363553125 -0.547034137708333 -0.288429008639583 -0.537050943125 -0.748954848541667 -0.686317003541667 -0.00838243761666667 -0.0191328333041667 -0.349600353270833 -0.713089716041667 -0.798611352916667 -0.862650635833333 -0.207231605488542 -0.330391429583333 -0.783004506458333 -0.702290364229167 -0.761273360833333 -0.828022900833333 -0.4372253275 -0.243612269004167 -0.523744300833333 -0.90004654 -0.813693133333333 -0.875111168333333 -0.255659340833333 -0.847612169375 -0.391313399375 -0.571567401320833 -0.308585869854167 -0.848503562291667 -0.793104483333333 -0.86068736625
